age,bigram_freq,Conc_initial,concreteness,Freq_initial,Group,Initial,diversity,Letters_initial,letters,subject,POS_initial,POS_trailing,Phonemes_initial,Phonemes_trailing,sex,Syll_initial,Syll_trailing,item,W_NW,accuracy,correct,correct_response,dm_source_file,response_time,trans_prob,word_freq,freq_initial
51,,,0,,0,canorous,,,6,26,,,,,0,,,corenr,n,79.36507937,1,[nonword_response],subject-26.csv,998,0,0,0
51,,,0,,0,panics,,,5,26,,,,,0,,,gruop,n,79.47368421,1,[nonword_response],subject-26.csv,787,0,0,0
51,,,0,,0,even,,,5,26,,,,,0,,,aomng,n,79.58115183,1,[nonword_response],subject-26.csv,852,0,0,0
51,,,0,,0,strict,,,8,26,,,,,0,,,campiagn,n,79.16666667,0,[nonword_response],subject-26.csv,1781,0,0,0
51,,,0,,0,shitty,,,4,26,,,,,0,,,durm,n,79.3814433,1,[nonword_response],subject-26.csv,796,0,0,0
51,,,0,,0,shady,,,4,26,,,,,0,,,depe,n,79.59183673,1,[nonword_response],subject-26.csv,682,0,0,0
51,,,0,,0,snare,,,6,26,,,,,0,,,ahppen,n,79.89949749,1,[nonword_response],subject-26.csv,800,0,0,0
51,,,0,,0,volt,,,7,26,,,,,0,,,deifned,n,80,1,[nonword_response],subject-26.csv,1908,0,0,0
51,,,0,,0,septic,,,4,26,,,,,0,,,ekep,n,79.80295567,1,[nonword_response],subject-26.csv,877,0,0,0
51,,,0,,0,they,,,4,26,,,,,0,,,baet,n,80,1,[nonword_response],subject-26.csv,720,0,0,0
51,,,0,,0,behave ,,,4,26,,,,,0,,,suop,n,80.38277512,1,[nonword_response],subject-26.csv,684,0,0,0
51,,,0,,0,abaya,,,4,26,,,,,0,,,pian,n,80.47619048,1,[nonword_response],subject-26.csv,1027,0,0,0
51,,,0,,0,with,,,6,26,,,,,0,,,nubmer,n,79.81220657,0,[nonword_response],subject-26.csv,697,0,0,0
51,,,0,,0,benthos,,,4,26,,,,,0,,,letf,n,80,1,[nonword_response],subject-26.csv,1231,0,0,0
51,,,0,,0,cadged,,,4,26,,,,,0,,,takn,n,79.7235023,1,[nonword_response],subject-26.csv,1002,0,0,0
51,,,0,,0,beady,,,6,26,,,,,0,,,insdie,n,79.81651376,1,[nonword_response],subject-26.csv,1142,0,0,0
51,,,0,,0,musty,,,7,26,,,,,0,,,mahcine,n,79.72972973,0,[nonword_response],subject-26.csv,862,0,0,0
51,,,0,,0,polyp,,,5,26,,,,,0,,,egiht,n,79.91071429,1,[nonword_response],subject-26.csv,2660,0,0,0
51,,,0,,0,would,,,6,26,,,,,0,,,appaer,n,80,1,[nonword_response],subject-26.csv,1342,0,0,0
51,,,0,,0,revolve,,,4,26,,,,,0,,,lakc,n,80.08849558,1,[nonword_response],subject-26.csv,893,0,0,0
51,,,0,,0,effable,,,6,26,,,,,0,,,chesee,n,79.8245614,0,[nonword_response],subject-26.csv,1525,0,0,0
51,,,0,,0,miaow,,,5,26,,,,,0,,,semll,n,80.17241379,1,[nonword_response],subject-26.csv,837,0,0,0
51,,,0,,0,plate,,,4,26,,,,,0,,,cgae,n,80.34188034,1,[nonword_response],subject-26.csv,821,0,0,0
51,,,0,,0,research,,,5,26,,,,,0,,,alnog,n,80.42553191,1,[nonword_response],subject-26.csv,1176,0,0,0
51,,,0,,0,lentil,,,5,26,,,,,0,,,alnoe,n,80.50847458,1,[nonword_response],subject-26.csv,731,0,0,0
51,,,0,,0,fipple,,,6,26,,,,,0,,,ssytem,n,80.5907173,1,[nonword_response],subject-26.csv,658,0,0,0
51,,,0,,0,certain,,,6,26,,,,,0,,,amuont,n,80.83333333,1,[nonword_response],subject-26.csv,1933,0,0,0
51,,,0,,0,deedy,,,5,26,,,,,0,,,meetr,n,81.14754098,1,[nonword_response],subject-26.csv,794,0,0,0
51,,,0,,0,inunct,,,4,26,,,,,0,,,rdue,n,81.52610442,1,[nonword_response],subject-26.csv,739,0,0,0
51,,,0,,0,first,,,6,26,,,,,0,,,anunal,n,81.2,0,[nonword_response],subject-26.csv,825,0,0,0
51,,,0,,0,downright,,,6,26,,,,,0,,,nealry,n,81.02766798,0,[nonword_response],subject-26.csv,927,0,0,0
51,,,0,,0,glabrous,,,4,26,,,,,0,,,eeys,n,81.17647059,1,[nonword_response],subject-26.csv,694,0,0,0
51,,,0,,0,gilded,,,6,26,,,,,0,,,objetc,n,81.25,1,[nonword_response],subject-26.csv,1119,0,0,0
51,,,0,,0,your,,,6,26,,,,,0,,,anwser,n,80.93385214,0,[nonword_response],subject-26.csv,918,0,0,0
51,,,0,,0,cell,,,6,26,,,,,0,,,swtich,n,81.00775194,1,[nonword_response],subject-26.csv,804,0,0,0
51,,,0,,0,blotter,,,5,26,,,,,0,,,sesne,n,81.08108108,1,[nonword_response],subject-26.csv,838,0,0,0
51,,,0,,0,little,,,4,26,,,,,0,,,bbay,n,81.29770992,1,[nonword_response],subject-26.csv,623,0,0,0
51,,,0,,0,will,,,6,26,,,,,0,,,appael,n,81.57894737,1,[nonword_response],subject-26.csv,969,0,0,0
51,,,0,,0,that,,,5,26,,,,,0,,,palce,n,81.27340824,0,[nonword_response],subject-26.csv,1030,0,0,0
51,,,0,,0,should,,,4,26,,,,,0,,,baer,n,81.34328358,1,[nonword_response],subject-26.csv,736,0,0,0
51,,,0,,0,sweeper,,,4,26,,,,,0,,,gian,n,81.11111111,0,[nonword_response],subject-26.csv,1432,0,0,0
51,,,0,,0,curd,,,7,26,,,,,0,,,failrue,n,80.88235294,0,[nonword_response],subject-26.csv,958,0,0,0
51,,,0,,0,hodiernal ,,,6,26,,,,,0,,,aronud,n,80.95238095,1,[nonword_response],subject-26.csv,1339,0,0,0
51,,,0,,0,this,,,7,26,,,,,0,,,anicent,n,80.65693431,0,[nonword_response],subject-26.csv,905,0,0,0
51,,,0,,0,sinker,,,4,26,,,,,0,,,haet,nw,80.86642599,1,[nonword_response],subject-26.csv,882,0,0,0
51,,,0,,0,just,,,6,26,,,,,0,,,deisgn,nw,80.85106383,0,[nonword_response],subject-26.csv,799,0,0,0
51,,,0,,0,hallowed,,,4,26,,,,,0,,,agll,nw,80.91872792,1,[nonword_response],subject-26.csv,787,0,0,0
51,,,0,,0,heart,,,6,26,,,,,0,,,behnid,nw,81.11888112,1,[nonword_response],subject-26.csv,1234,0,0,0
51,,,0,,0,total,,,6,26,,,,,0,,,figrue,nw,80.96885813,1,[nonword_response],subject-26.csv,1794,0,0,0
51,,,0,,0,lagging,,,5,26,,,,,0,,,yrads,nw,81.03448276,1,[nonword_response],subject-26.csv,671,0,0,0
51,,,0,,0,research,,,6,26,,,,,0,,,swtich,nw,81.22866894,1,[nonword_response],subject-26.csv,793,0,0,0
51,,,0,,0,uniped,,,4,26,,,,,0,,,dsah,nw,81.3559322,1,[nonword_response],subject-26.csv,718,0,0,0
51,,,0,,0,from,,,4,26,,,,,0,,,godl,nw,81.48148148,1,[nonword_response],subject-26.csv,618,0,0,0
51,,,0,,0,whacking,,,4,26,,,,,0,,,pnoy,nw,81.66666667,1,[nonword_response],subject-26.csv,686,0,0,0
51,,,0,,0,wanker,,,4,26,,,,,0,,,aawy,nw,81.72757475,1,[nonword_response],subject-26.csv,1127,0,0,0
51,,,0,,0,carat,,,5,26,,,,,0,,,gruop,nw,81.43322476,1,[nonword_response],subject-26.csv,708,0,0,0
51,,,0,,0,solander,,,4,26,,,,,0,,,darw,nw,81.55339806,1,[nonword_response],subject-26.csv,739,0,0,0
51,,,0,,0,thurifer,,,4,26,,,,,0,,,blie,nw,81.67202572,1,[nonword_response],subject-26.csv,685,0,0,0
51,,,0,,0,panurgic,,,4,26,,,,,0,,,satb,nw,81.73076923,1,[nonword_response],subject-26.csv,837,0,0,0
51,,,0,,0,ratite,,,5,26,,,,,0,,,cirsp,nw,81.9047619,1,[nonword_response],subject-26.csv,1099,0,0,0
51,,,0,,0,must,,,6,26,,,,,0,,,efefct,nw,81.64556962,0,[nonword_response],subject-26.csv,2081,0,0,0
51,,,0,,0,crotch,,,6,26,,,,,0,,,sewnig,nw,81.70347003,1,[nonword_response],subject-26.csv,1361,0,0,0
51,,,0,,0,worldly,,,5,26,,,,,0,,,piont,nw,81.44654088,0,[nonword_response],subject-26.csv,719,0,0,0
51,,,0,,0,martlet,,,5,26,,,,,0,,,perss,nw,81.50470219,1,[nonword_response],subject-26.csv,710,0,0,0
51,,,0,,0,musket,,,4,26,,,,,0,,,leis,nw,81.30841122,0,[nonword_response],subject-26.csv,919,0,0,0
51,,,0,,0,about,,,4,26,,,,,0,,,nsoe,nw,81.36645963,1,[nonword_response],subject-26.csv,722,0,0,0
51,,,0,,0,nacarat,,,5,26,,,,,0,,,salst,nw,81.34556575,1,[nonword_response],subject-26.csv,1605,0,0,0
51,,,0,,0,logomachy,,,4,26,,,,,0,,,soto,nw,81.40243902,1,[nonword_response],subject-26.csv,681,0,0,0
51,,,0,,0,zoolatry,,,8,26,,,,,0,,,buisness,nw,81.1550152,0,[nonword_response],subject-26.csv,690,0,0,0
51,,,0,,0,runny,,,6,26,,,,,0,,,scorll,nw,80.90909091,0,[nonword_response],subject-26.csv,683,0,0,0
51,,,0,,0,sickle,,,5,26,,,,,0,,,sttae,nw,81.08108108,1,[nonword_response],subject-26.csv,773,0,0,0
51,,,0,,0,very,,,5,26,,,,,0,,,braed,nw,80.83832335,0,[nonword_response],subject-26.csv,3000,0,0,0
51,,,0,,0,spent,,,5,26,,,,,0,,,godos,nw,80.89552239,1,[nonword_response],subject-26.csv,2647,0,0,0
51,,,0,,0,dimmer,,,6,26,,,,,0,,,digets,nw,80.6547619,0,[nonword_response],subject-26.csv,2770,0,0,0
51,,,0,,0,ghostly,,,4,26,,,,,0,,,lmip,nw,80.71216617,1,[nonword_response],subject-26.csv,887,0,0,0
51,,,0,,0,croquet,,,3,26,,,,,0,,,pbu,nw,80.8259587,1,[nonword_response],subject-26.csv,709,0,0,0
51,,,0,,0,living,,,4,26,,,,,0,,,clel,nw,81.15942029,1,[nonword_response],subject-26.csv,696,0,0,0
51,,,0,,0,common,,,6,26,,,,,0,,,gruond,nw,81.26801153,1,[nonword_response],subject-26.csv,821,0,0,0
51,,,0,,0,jumentous,,,4,26,,,,,0,,,tiol,nw,81.32183908,1,[nonword_response],subject-26.csv,791,0,0,0
51,,,0,,0,cadence,,,5,26,,,,,0,,,nihgt,nw,81.08882521,0,[nonword_response],subject-26.csv,1244,0,0,0
51,,,0,,0,clearly,,,5,26,,,,,0,,,graet,nw,81.14285714,1,[nonword_response],subject-26.csv,798,0,0,0
51,,,0,,0,marbled,,,4,26,,,,,0,,,tcuk,nw,81.25,1,[nonword_response],subject-26.csv,679,0,0,0
51,,,0,,0,crusty,,,4,26,,,,,0,,,haed,nw,81.3559322,1,[nonword_response],subject-26.csv,580,0,0,0
51,,,0,,0,omophagy,,,4,26,,,,,0,,,sihg,nw,81.46067416,1,[nonword_response],subject-26.csv,639,0,0,0
51,,,0,,0,support,,,4,26,,,,,0,,,frie,nw,81.61559889,1,[nonword_response],subject-26.csv,654,0,0,0
51,,,0,,0,labarum,,,4,26,,,,,0,,,arae,nw,81.7679558,1,[nonword_response],subject-26.csv,657,0,0,0
51,,,0,,0,screwy,,,4,26,,,,,0,,,kist,nw,81.81818182,1,[nonword_response],subject-26.csv,1226,0,0,0
51,,,0,,0,could,,,4,26,,,,,0,,,culb,nw,81.59340659,0,[nonword_response],subject-26.csv,1004,0,0,0
51,,,0,,0,will,,,5,26,,,,,0,,,pltae,nw,81.64383562,1,[nonword_response],subject-26.csv,743,0,0,0
46,0,4.64,0,2.13,3,slug,3,4,4,27,Noun,Verb,,,1,1,1,gags,w,70.37037037,1,[word_response],subject-27.csv,754,0,89,213
46,,,0,,0,make,,,4,27,,,,,1,,,srue,nw,100,1,[nonword_response],subject-27.csv,603,0,0,0
46,,,0,,0,stippled ,,,4,27,,,,,1,,,fcae,nw,88.88888889,0,[nonword_response],subject-27.csv,528,0,0,0
46,,,0,,0,case,,,5,27,,,,,1,,,unoin,nw,90.90909091,1,[nonword_response],subject-27.csv,616,0,0,0
46,,,0,,0,slush,,,8,27,,,,,1,,,pratcice,nw,84.61538462,0,[nonword_response],subject-27.csv,111,0,0,0
46,,,0,,0,systems,,,6,27,,,,,1,,,acutal,nw,78.57142857,0,[nonword_response],subject-27.csv,409,0,0,0
46,,,0,,0,other,,,4,27,,,,,1,,,hnad,nw,80,1,[nonword_response],subject-27.csv,632,0,0,0
46,,,0,,0,slug,,,6,27,,,,,1,,,acecss,nw,75,0,[nonword_response],subject-27.csv,410,0,0,0
46,,,0,,0,inner,,,4,27,,,,,1,,,ctiy,nw,72.22222222,0,[nonword_response],subject-27.csv,284,0,0,0
46,,,0,,0,cash,,,4,27,,,,,1,,,folw,nw,73.68421053,1,[nonword_response],subject-27.csv,705,0,0,0
46,,,0,,0,rethinks,,,6,27,,,,,1,,,acecpt,nw,71.42857143,0,[nonword_response],subject-27.csv,345,0,0,0
46,,,0,,0,armed,,,6,27,,,,,1,,,focres,nw,70.83333333,0,[nonword_response],subject-27.csv,391,0,0,0
46,,,0,,0,geese,,,5,27,,,,,1,,,stlye,nw,71.42857143,1,[nonword_response],subject-27.csv,1647,0,0,0
46,,,0,,0,credit,,,4,27,,,,,1,,,crad,nw,72.4137931,1,[nonword_response],subject-27.csv,1163,0,0,0
46,,,0,,0,bloody,,,4,27,,,,,1,,,hlel,nw,73.33333333,1,[nonword_response],subject-27.csv,700,0,0,0
46,,,0,,0,oaken,,,4,27,,,,,1,,,fiar,nw,70.96774194,0,[nonword_response],subject-27.csv,351,0,0,0
46,,,0,,0,daily,,,4,27,,,,,1,,,psot,nw,71.875,1,[nonword_response],subject-27.csv,579,0,0,0
46,,,0,,0,date,,,5,27,,,,,1,,,awrad,nw,74.28571429,1,[nonword_response],subject-27.csv,686,0,0,0
46,,,0,,0,hoax,,,5,27,,,,,1,,,laeyr,nw,75,1,[nonword_response],subject-27.csv,717,0,0,0
46,,,0,,0,many,,,4,27,,,,,1,,,dnoe,nw,75.67567568,1,[nonword_response],subject-27.csv,589,0,0,0
46,,,0,,0,gunboat,,,7,27,,,,,1,,,absnece,nw,73.68421053,0,[nonword_response],subject-27.csv,642,0,0,0
46,,,0,,0,local,,,8,27,,,,,1,,,chidlren,nw,74.41860465,0,[nonword_response],subject-27.csv,109,0,0,0
46,,,0,,0,before,,,6,27,,,,,1,,,grwoth,nw,75.55555556,1,[nonword_response],subject-27.csv,665,0,0,0
46,,,0,,0,rustic,,,5,27,,,,,1,,,thnig,nw,73.91304348,0,[nonword_response],subject-27.csv,28,0,0,0
46,,,0,,0,winds,,,6,27,,,,,1,,,acitve,nw,74.46808511,1,[nonword_response],subject-27.csv,1241,0,0,0
46,,,0,,0,craggy,,,5,27,,,,,1,,,watse,nw,75.51020408,1,[nonword_response],subject-27.csv,765,0,0,0
46,,,0,,0,interest,,,4,27,,,,,1,,,aicd,nw,76,1,[nonword_response],subject-27.csv,727,0,0,0
46,,,0,,0,building,,,5,27,,,,,1,,,abvoe,nw,76.47058824,1,[nonword_response],subject-27.csv,858,0,0,0
46,,,0,,0,time,,,4,27,,,,,1,,,amry,nw,76.92307692,1,[nonword_response],subject-27.csv,960,0,0,0
46,,,0,,0,second,,,4,27,,,,,1,,,hlaf,nw,78.18181818,1,[nonword_response],subject-27.csv,657,0,0,0
46,,,0,,0,faith,,,6,27,,,,,1,,,acorss,nw,76.78571429,0,[nonword_response],subject-27.csv,470,0,0,0
46,,,0,,0,puck,,,5,27,,,,,1,,,tiems,nw,77.19298246,1,[nonword_response],subject-27.csv,656,0,0,0
46,,,0,,0,markup,,,4,27,,,,,1,,,wrie,nw,78.33333333,1,[nonword_response],subject-27.csv,1088,0,0,0
46,,,0,,0,briskly,,,4,27,,,,,1,,,albe,nw,77.04918033,0,[nonword_response],subject-27.csv,640,0,0,0
46,,,0,,0,shot,,,4,27,,,,,1,,,daed,nw,78.125,1,[nonword_response],subject-27.csv,680,0,0,0
46,,,0,,0,really,,,4,27,,,,,1,,,rian,nw,78.46153846,1,[nonword_response],subject-27.csv,807,0,0,0
46,,,0,,0,vexes,,,8,27,,,,,1,,,lanugage,nw,79.71014493,1,[nonword_response],subject-27.csv,32,0,0,0
46,,,0,,0,always,,,6,27,,,,,1,,,steret,nw,81.33333333,1,[nonword_response],subject-27.csv,1452,0,0,0
46,,,0,,0,abase,,,4,27,,,,,1,,,clal,nw,80.26315789,0,[nonword_response],subject-27.csv,352,0,0,0
46,,,0,,0,trillion,,,7,27,,,,,1,,,accuont,nw,80.51948052,1,[nonword_response],subject-27.csv,1329,0,0,0
46,,,0,,0,award,,,5,27,,,,,1,,,tilte,nw,81.01265823,1,[nonword_response],subject-27.csv,731,0,0,0
46,,,0,,0,last,,,5,27,,,,,1,,,nihgt,nw,81.70731707,1,[nonword_response],subject-27.csv,1821,0,0,0
46,,,0,,0,index,,,6,27,,,,,1,,,clsoed,nw,82.55813953,1,[nonword_response],subject-27.csv,751,0,0,0
46,,,0,,0,wide,,,5,27,,,,,1,,,ragne,nw,83.51648352,1,[nonword_response],subject-27.csv,706,0,0,0
46,,,0,,0,cycle,,,4,27,,,,,1,,,fnud,nw,84.21052632,1,[nonword_response],subject-27.csv,618,0,0,0
46,,,0,,0,enforced,,,4,27,,,,,1,,,fvie,nw,84.375,1,[nonword_response],subject-27.csv,721,0,0,0
46,,,0,,0,funny,,,5,27,,,,,1,,,adlut,nw,83.67346939,0,[nonword_response],subject-27.csv,416,0,0,0
46,,,0,,0,chow,,,5,27,,,,,1,,,trdae,nw,82.82828283,0,[nonword_response],subject-27.csv,337,0,0,0
46,,,0,,0,oval,,,7,27,,,,,1,,,hispter,nw,83,1,[nonword_response],subject-27.csv,1431,0,0,0
46,,,0,,0,less,,,5,27,,,,,1,,,fuond,nw,83.33333333,1,[nonword_response],subject-27.csv,656,0,0,0
46,,,0,,0,hostile,,,4,27,,,,,1,,,rnik,nw,82.52427184,0,[nonword_response],subject-27.csv,363,0,0,0
46,,,0,,0,tides,,,5,27,,,,,1,,,muave,nw,81.73076923,0,[nonword_response],subject-27.csv,1785,0,0,0
46,,,0,,0,large,,,4,27,,,,,1,,,wtis,nw,81.9047619,1,[nonword_response],subject-27.csv,737,0,0,0
46,,,0,,0,eighth,,,6,27,,,,,1,,,atcion,nw,82.40740741,1,[nonword_response],subject-27.csv,959,0,0,0
46,,,0,,0,rugby,,,5,27,,,,,1,,,stgae,nw,82.56880734,1,[nonword_response],subject-27.csv,825,0,0,0
46,,,0,,0,people,,,6,27,,,,,1,,,numebr,nw,81.98198198,0,[nonword_response],subject-27.csv,555,0,0,0
46,,,0,,0,quickly,,,5,27,,,,,1,,,allwo,nw,82.30088496,1,[nonword_response],subject-27.csv,597,0,0,0
46,,,0,,0,lifer ,,,4,27,,,,,1,,,hgus,nw,81.57894737,0,[nonword_response],subject-27.csv,406,0,0,0
46,,,0,,0,rapid,,,6,27,,,,,1,,,sprnig,nw,81.03448276,0,[nonword_response],subject-27.csv,3000,0,0,0
46,,,0,,0,fifty,,,6,27,,,,,1,,,afarid,nw,80.34188034,0,[nonword_response],subject-27.csv,464,0,0,0
46,,,0,,0,recent,,,7,27,,,,,1,,,adrdess,nw,80.50847458,1,[nonword_response],subject-27.csv,911,0,0,0
46,,,0,,0,secret,,,5,27,,,,,1,,,whsoe,nw,80.83333333,1,[nonword_response],subject-27.csv,696,0,0,0
46,,,0,,0,ski,,,8,27,,,,,1,,,aicrraft,nw,81.14754098,1,[nonword_response],subject-27.csv,1479,0,0,0
46,,,0,,0,ozone,,,7,27,,,,,1,,,acheive,nw,81.25,0,[nonword_response],subject-27.csv,345,0,0,0
46,,,0,,0,canned,,,4,27,,,,,1,,,aggs,nw,81.67938931,1,[nonword_response],subject-27.csv,1428,0,0,0
46,,,0,,0,give,,,8,27,,,,,1,,,langugae,nw,81.06060606,0,[nonword_response],subject-27.csv,553,0,0,0
46,,,0,,0,toxic,,,4,27,,,,,1,,,tset,nw,81.20300752,1,[nonword_response],subject-27.csv,627,0,0,0
46,,,0,,0,recede,,,5,27,,,,,1,,,scoks,nw,81.48148148,1,[nonword_response],subject-27.csv,668,0,0,0
46,,,0,,0,darn,,,6,27,,,,,1,,,agered,nw,81.02189781,0,[nonword_response],subject-27.csv,373,0,0,0
46,,,0,,0,reaches,,,6,27,,,,,1,,,timesr,nw,81.15942029,1,[nonword_response],subject-27.csv,857,0,0,0
46,,,0,,0,want,,,5,27,,,,,1,,,scayl,nw,81.29496403,1,[nonword_response],subject-27.csv,651,0,0,0
46,,,0,,0,fleet,,,6,27,,,,,1,,,adivce,nw,80.85106383,0,[nonword_response],subject-27.csv,690,0,0,0
46,,,0,,0,berate,,,8,27,,,,,1,,,ivnolved,nw,80.98591549,1,[nonword_response],subject-27.csv,585,0,0,0
46,,,0,,0,have,,,5,27,,,,,1,,,sihgt,nw,81.25,1,[nonword_response],subject-27.csv,655,0,0,0
46,,,0,,0,way,,,5,27,,,,,1,,,agere,nw,81.63265306,1,[nonword_response],subject-27.csv,760,0,0,0
46,,,0,,0,larval,,,4,27,,,,,1,,,ofod,nw,82.23684211,1,[nonword_response],subject-27.csv,861,0,0,0
46,,,0,,0,acid,,,5,27,,,,,1,,,adedd,nw,81.69934641,0,[nonword_response],subject-27.csv,431,0,0,0
46,,,0,,0,coiled,,,5,27,,,,,1,,,shrot,nw,81.81818182,1,[nonword_response],subject-27.csv,879,0,0,0
46,,,0,,0,pelvic,,,6,27,,,,,1,,,strete,nw,82.38993711,1,[nonword_response],subject-27.csv,998,0,0,0
46,,,0,,0,bile,,,4,27,,,,,1,,,ptah,nw,83.03030303,1,[nonword_response],subject-27.csv,582,0,0,0
46,,,0,,0,snuffles,,,5,27,,,,,1,,,moedl,nw,83.23353293,1,[nonword_response],subject-27.csv,1986,0,0,0
46,,,0,,0,fart,,,6,27,,,,,1,,,ocurse,nw,83.33333333,1,[nonword_response],subject-27.csv,1014,0,0,0
46,,,0,,0,good,,,7,27,,,,,1,,,adavnce,nw,82.84023669,0,[nonword_response],subject-27.csv,514,0,0,0
46,,,0,,0,barbed,,,5,27,,,,,1,,,folor,nw,83.04093567,1,[nonword_response],subject-27.csv,654,0,0,0
46,,,0,,0,meet,,,4,27,,,,,1,,,ogne,nw,83.33333333,1,[nonword_response],subject-27.csv,702,0,0,0
46,,,0,,0,their,,,4,27,,,,,1,,,fodo,nw,83.42857143,1,[nonword_response],subject-27.csv,644,0,0,0
46,,,0,,0,glide,,,5,27,,,,,1,,,dorop,nw,83.61581921,1,[nonword_response],subject-27.csv,648,0,0,0
46,,,0,,0,drubs,,,5,27,,,,,1,,,nugde,nw,83.88888889,1,[nonword_response],subject-27.csv,2297,0,0,0
46,,,0,,0,chilli,,,4,27,,,,,1,,,acll,nw,84.06593407,1,[nonword_response],subject-27.csv,685,0,0,0
46,,,0,,0,gimlet,,,6,27,,,,,1,,,coidng,nw,84.15300546,1,[nonword_response],subject-27.csv,981,0,0,0
46,,,0,,0,year,,,7,27,,,,,1,,,hunderd,nw,84.32432432,1,[nonword_response],subject-27.csv,1646,0,0,0
46,,,0,,0,they,,,4,27,,,,,1,,,baet,n,84.65608466,1,[nonword_response],subject-27.csv,720,0,0,0
46,,,0,,0,with,,,6,27,,,,,1,,,nubmer,n,84.21052632,0,[nonword_response],subject-27.csv,389,0,0,0
46,,,0,,0,lentil,,,5,27,,,,,1,,,alnoe,n,84.375,1,[nonword_response],subject-27.csv,662,0,0,0
46,,,0,,0,downright,,,6,27,,,,,1,,,nealry,n,84.53608247,1,[nonword_response],subject-27.csv,1378,0,0,0
46,,,0,,0,effable,,,6,27,,,,,1,,,chesee,n,84.34343434,0,[nonword_response],subject-27.csv,398,0,0,0
46,,,0,,0,canorous,,,6,27,,,,,1,,,corenr,n,84.42211055,1,[nonword_response],subject-27.csv,863,0,0,0
46,,,0,,0,this,,,7,27,,,,,1,,,anicent,n,84.07960199,0,[nonword_response],subject-27.csv,839,0,0,0
46,,,0,,0,volt,,,7,27,,,,,1,,,deifned,n,84.2364532,1,[nonword_response],subject-27.csv,1115,0,0,0
46,,,0,,0,little,,,4,27,,,,,1,,,bbay,n,84.46601942,1,[nonword_response],subject-27.csv,776,0,0,0
46,,,0,,0,that,,,5,27,,,,,1,,,palce,n,84.5410628,1,[nonword_response],subject-27.csv,814,0,0,0
46,,,0,,0,sweeper,,,4,27,,,,,1,,,gian,n,84.61538462,1,[nonword_response],subject-27.csv,1107,0,0,0
46,,,0,,0,shitty,,,4,27,,,,,1,,,durm,n,84.90566038,1,[nonword_response],subject-27.csv,975,0,0,0
46,,,0,,0,deedy,,,5,27,,,,,1,,,meetr,n,84.97652582,1,[nonword_response],subject-27.csv,795,0,0,0
46,,,0,,0,cadged,,,4,27,,,,,1,,,takn,n,85.04672897,1,[nonword_response],subject-27.csv,848,0,0,0
46,,,0,,0,even,,,5,27,,,,,1,,,aomng,n,85.18518519,1,[nonword_response],subject-27.csv,731,0,0,0
46,,,0,,0,curd,,,7,27,,,,,1,,,failrue,n,85.45454545,1,[nonword_response],subject-27.csv,2852,0,0,0
46,,,0,,0,plate,,,4,27,,,,,1,,,cgae,n,85.52036199,1,[nonword_response],subject-27.csv,677,0,0,0
46,,,0,,0,blotter,,,5,27,,,,,1,,,sesne,n,85.65022422,1,[nonword_response],subject-27.csv,1033,0,0,0
46,,,0,,0,gilded,,,6,27,,,,,1,,,objetc,n,85.77777778,1,[nonword_response],subject-27.csv,795,0,0,0
46,,,0,,0,should,,,4,27,,,,,1,,,baer,n,85.84070796,1,[nonword_response],subject-27.csv,735,0,0,0
46,,,0,,0,will,,,6,27,,,,,1,,,appael,n,85.46255507,0,[nonword_response],subject-27.csv,564,0,0,0
46,,,0,,0,behave ,,,4,27,,,,,1,,,suop,n,85.71428571,1,[nonword_response],subject-27.csv,641,0,0,0
46,,,0,,0,beady,,,6,27,,,,,1,,,insdie,n,85.83690987,1,[nonword_response],subject-27.csv,1021,0,0,0
46,,,0,,0,polyp,,,5,27,,,,,1,,,egiht,n,85.8974359,1,[nonword_response],subject-27.csv,873,0,0,0
46,,,0,,0,hodiernal ,,,6,27,,,,,1,,,aronud,n,85.53191489,0,[nonword_response],subject-27.csv,553,0,0,0
46,,,0,,0,panics,,,5,27,,,,,1,,,gruop,n,85.71428571,1,[nonword_response],subject-27.csv,708,0,0,0
46,,,0,,0,snare,,,6,27,,,,,1,,,ahppen,n,85.77405858,1,[nonword_response],subject-27.csv,648,0,0,0
46,,,0,,0,first,,,6,27,,,,,1,,,anunal,n,85.41666667,0,[nonword_response],subject-27.csv,689,0,0,0
46,,,0,,0,would,,,6,27,,,,,1,,,appaer,n,85.24590164,0,[nonword_response],subject-27.csv,484,0,0,0
46,,,0,,0,shady,,,4,27,,,,,1,,,depe,n,85.36585366,1,[nonword_response],subject-27.csv,678,0,0,0
46,,,0,,0,revolve,,,4,27,,,,,1,,,lakc,n,85.54216867,1,[nonword_response],subject-27.csv,766,0,0,0
46,,,0,,0,septic,,,4,27,,,,,1,,,ekep,n,85.6,1,[nonword_response],subject-27.csv,691,0,0,0
46,,,0,,0,musty,,,7,27,,,,,1,,,mahcine,n,85.31746032,0,[nonword_response],subject-27.csv,602,0,0,0
46,,,0,,0,loony,,,6,27,,,,,1,,,numebr,n,85.37549407,1,[nonword_response],subject-27.csv,1862,0,0,0
46,,,0,,0,research,,,5,27,,,,,1,,,alnog,n,85.43307087,1,[nonword_response],subject-27.csv,783,0,0,0
46,,,0,,0,glabrous,,,4,27,,,,,1,,,eeys,n,85.49019608,1,[nonword_response],subject-27.csv,674,0,0,0
46,,,0,,0,fipple,,,6,27,,,,,1,,,ssytem,n,85.546875,1,[nonword_response],subject-27.csv,715,0,0,0
