age,bigram_frequency,concreteness,correct,diversity,word_freq,initial,letters,response_time,sex,subject,item,trans_prob
22,22,2.71,1,7,3597,racial,5,724,0,31,abuse,0.01875
20,12,2.12,1,220,117138,black,5,724,1,6,after,0.003132404
22,153,2.31,1,1375,5780,their,7,725,1,12,absence,0.0000422
21,43,2.59,1,138,1600,red,5,725,1,14,alert,0.001453488
21,12,2.12,1,220,117138,black,5,725,1,16,after,0.003132404
20,11,2.74,1,109,15429,extra,6,725,1,19,amount,0.00199078
22,10,2.59,1,19,1600,flood,5,725,1,21,alert,0.022222222
21,,,1,,,nudge,6,725,1,22,awshed,0
20,,,1,,,front,5,725,1,25,apths,0
20,,,1,,,clearly,6,725,1,30,awcked,0
20,28,2.38,1,19,30410,scarcely,4,725,0,32,able,0.007159905
20,153,2.31,1,1375,5780,their,7,725,0,4,absence,0.0000422
19,43,2.59,1,138,1600,red,5,725,0,5,alert,0.001453488
19,12,4.4,1,15,5078,mature,5,725,0,5,adult,0.006774362
20,11,2.45,1,16,3304,recruit,6,725,1,6,affair,0.041797283
20,0,2.45,1,0,3304,sable,6,725,1,6,affair,0
20,,,1,,,please,5,726,1,1,alned,0
21,0,2.38,1,0,30410,yonder,4,726,1,10,able,0
19,10,3.48,1,103,1637,natural,6,726,0,11,allies,0.015857492
20,24,2.46,1,342,27467,every,3,726,0,13,act,0.000772355
21,26,2.46,1,3,27467,wrongful,3,726,1,15,act,0.07804878
21,10,3.97,1,259,966,back,6,726,1,16,aboard,0.000489
22,35,2.38,1,2048,30410,or,4,726,0,17,able,0.0000324
21,26,2.46,1,3,27467,wrongful,3,726,1,18,act,0.07804878
21,,,1,,,recent,5,726,1,20,aived,0
22,,,1,,,despite,4,726,1,21,ards,0
21,21,1.57,1,29,1159,lake,6,726,1,22,accord,0.010085729
20,28,2.38,1,19,30410,scarcely,4,726,1,25,able,0.007159905
19,0,2.27,1,0,262447,warren,3,726,1,26,all,0
19,0,3.32,1,0,7290,wicket,6,726,1,3,active,0
19,,,1,,,phone,6,726,1,3,athrex,0
20,10,2.12,1,1,117138,seeker,5,726,1,30,after,0.126582278
20,20,3.33,1,199,25748,face,5,726,0,4,above,0.000343073
19,15,3.07,1,4,25203,stumble,6,726,0,5,across,0.066037736
21,17,2,1,7,56231,surfaced,5,727,1,15,again,0.038674033
21,0,2.74,1,0,15429,chevron,6,727,0,2,amount,0
21,,,1,,,art,5,727,0,2,ainde,0
21,,,1,,,fire,5,727,1,20,aifes,0
22,,,1,,,please,5,727,1,21,alned,0
21,13,3.97,1,26,966,climb,6,727,1,22,aboard,0.004906334
19,0,3.08,1,0,15891,oaf,7,727,0,23,account,0
20,10,2,1,119,56231,green,5,727,1,29,again,0.00177632
20,10,1.45,1,395,2220,these,8,727,0,4,abstract,0.000112
20,15,2.31,1,6,5780,virtual,7,727,0,4,absence,0.013559322
20,35,2.38,1,2048,30410,or,4,728,1,1,able,0.0000324
21,,,1,,,time,6,728,1,14,aphlar,0
21,,,1,,,socks,4,728,1,15,almn,0
21,,,1,,,socks,4,728,0,2,almn,0
19,,,1,,,speech,4,728,1,26,atru,0
22,0,2.71,1,0,10940,taxes,6,728,1,28,access,0
20,,,1,,,clearly,6,728,1,8,awcked,0
20,,,1,,,time,6,728,1,8,aphlar,0
21,,,1,,,phone,6,729,1,10,athrex,0
22,0,2.46,1,0,27467,elixir,3,729,1,12,act,0
20,0,1.57,1,0,1159,nemesis,6,729,0,13,accord,0
20,0,3.08,1,0,15891,oaf,7,729,0,13,account,0
21,,,1,,,tank,6,729,1,14,aruild,0
21,,,1,,,coding,4,729,0,2,ance,0
20,0,2.74,1,0,15429,chevron,6,729,1,25,amount,0
19,0,2.86,1,0,22099,xylophone,6,729,1,27,action,0
20,0,3.97,1,0,966,comely,6,730,1,25,aboard,0
22,0,3,1,0,8238,quad,3,730,1,28,add,0
19,21,1.57,1,29,1159,lake,6,730,0,5,accord,0.010085729
20,,,1,,,tank,6,730,1,6,aruild,0
19,0,1.52,1,0,2682878,drubs,3,730,1,9,and,0
22,,,1,,,connection,5,731,0,17,aunde,0
20,,,1,,,march,6,731,1,19,ancsed,0
19,,,1,,,subject,4,731,1,3,arls,0
20,24,2.27,1,3,262447,amidst,3,731,1,30,all,0.296370968
20,,,1,,,project,6,731,1,30,ainged,0
20,,,1,,,fire,5,731,1,6,aifes,0
20,,,1,,,front,5,731,0,7,apths,0
19,35,2.86,1,4,22099,reflex,6,731,1,9,action,0.046321526
20,10,3.48,1,103,1637,natural,6,732,1,1,allies,0.015857492
21,,,1,,,forward,6,732,1,10,arthed,0
19,,,1,,,steam,5,732,1,24,amibe,0
20,,,1,,,answer,4,732,1,25,aggs,0
20,,,1,,,manage,4,732,1,30,acth,0.016881827
20,,,1,,,picture,6,732,1,8,anuque,0
22,10,1.52,1,1,2682878,acne,3,733,1,12,and,0.0746
21,,,1,,,ways,6,733,1,15,almbed,0
20,,,1,,,advance,6,733,1,19,ashluk,0
21,13,1.45,1,21,2220,purely,8,733,1,22,abstract,0.004290172
22,,,1,,,answer,4,733,1,28,aggs,0
22,,,1,,,picture,6,733,0,31,anuque,0
19,,,1,,,hugs,4,733,0,5,aths,0
20,10,2.12,1,1,117138,seeker,5,733,1,8,after,0.126582278
19,,,1,,,force,6,733,1,9,aished,0
21,,,1,,,bag,5,734,1,10,ampts,0
21,12,4.4,1,15,5078,mature,5,734,1,15,adult,0.006774362
22,28,2.38,1,19,30410,scarcely,4,734,1,21,able,0.007159905
21,,,1,,,group,4,734,1,22,aizo,0
20,,,1,,,subject,4,734,0,32,arls,0
21,,,1,,,speech,4,735,1,22,atru,0
20,,,1,,,field,5,735,1,29,apsed,0
20,15,2.31,1,6,5780,virtual,7,735,1,8,absence,0.013559322
19,35,2.86,1,4,22099,reflex,6,736,0,11,action,0.046321526
20,,,1,,,seven,6,737,1,1,amooph,0
19,14,3.14,1,25,4254,eaten,5,737,1,27,alive,0.016528926
19,,,1,,,letter,5,737,1,27,ardge,0
22,,,1,,,excel,5,737,0,31,aifed,0
19,11,2.45,1,16,3304,recruit,6,737,0,5,affair,0.041797283
20,24,2.86,1,3,21857,bygone,3,737,1,6,age,0.155339806
20,,,1,,,bed,8,738,1,29,aughntch,0
20,,,1,,,output,5,738,1,29,anths,0
19,13,1.77,1,1,197116,brag,5,738,1,9,about,0.351351351
22,,,1,,,art,5,739,1,28,ainde,0
20,,,1,,,sound,6,739,0,32,awphth,0
20,,,1,,,razor,6,739,0,7,akrath,0
21,,,1,,,comes,4,740,1,10,alve,0
21,,,1,,,front,5,740,1,14,apths,0
21,40,3.32,1,12,7290,chronic,6,740,1,15,active,0.006462985
20,,,1,,,hugs,4,740,1,25,aths,0
20,,,1,,,ways,6,740,1,29,almbed,0
22,,,1,,,works,5,740,0,31,arnde,0
20,,,1,,,final,5,740,1,8,ainns,0
20,,,1,,,lead,5,740,1,8,aized,0
19,,,1,,,art,5,740,1,9,ainde,0
21,,,1,,,mug,6,741,1,10,alched,0
21,10,2.59,1,19,1600,flood,5,741,1,18,alert,0.022222222
19,12,4.4,1,15,5078,mature,5,741,1,24,adult,0.006774362
22,10,3.08,1,9,15891,graphic,7,741,0,31,account,0.018656716
20,51,3.48,1,2,1637,wartime,6,741,0,32,allies,0.048710602
20,11,2.73,1,16,10437,cab,6,741,1,6,advice,0.01616031
20,,,1,,,advance,6,741,0,7,ashluk,0
20,,,1,,,mug,6,741,0,7,alched,0
21,24,2.86,1,3,21857,bygone,3,742,1,10,age,0.155339806
22,24,2.86,1,3,21857,bygone,3,742,1,28,age,0.155339806
19,,,1,,,course,7,743,0,11,aughthe,0
20,,,1,,,coding,4,743,0,13,ance,0
22,,,1,,,front,5,743,0,17,apths,0
21,10,3.33,1,2,25748,airspace,5,743,1,22,above,0.117647059
22,40,3.32,1,12,7290,chronic,6,743,1,28,active,0.006462985
20,12,4.4,1,15,5078,mature,5,743,1,6,adult,0.006774362
21,21,1.57,1,29,1159,lake,6,744,1,10,accord,0.010085729
21,35,2.86,1,4,22099,reflex,6,744,1,16,action,0.046321526
22,,,1,,,advance,6,744,0,17,ashluk,0
21,,alemn,1,,,laminate,0,744,1,22,,0.010085729
19,68,1.8,1,1,56208,grudge,7,744,1,3,against,0.352331606
22,,,1,,,phone,6,744,0,31,athrex,0
20,,,1,,,group,4,744,1,6,aizo,0
21,,,1,,,market,5,745,1,10,awhus,0
21,,,1,,,laminate,5,745,1,22,alemn,0
22,21,1.57,1,29,1159,lake,6,745,0,31,accord,0.010085729
19,,,1,,,raw,5,745,0,5,aiced,0
21,13,1.77,1,1,197116,brag,5,746,1,10,about,0.351351351
21,,,1,,,manage,4,746,1,18,acth,0.016881827
21,15,2.31,1,6,5780,virtual,7,746,0,2,absence,0.013559322
20,,,1,,,poor,5,746,1,8,aphth,0
21,,,1,,,answer,4,747,0,2,aggs,0
19,,,1,,,answer,4,747,1,26,aggs,0
19,,,1,,,account,3,747,1,3,ank,0
19,,,1,,,clearly,6,747,0,5,awcked,0
21,,,1,,,time,6,748,1,15,aphlar,0
20,,,1,,,picture,6,749,0,13,anuque,0
19,,,1,,,front,5,749,1,27,apths,0
19,,,1,,,fire,5,749,1,3,aifes,0
20,0,2.74,1,0,15429,chevron,6,750,1,1,amount,0
21,,,1,,,tank,6,750,1,10,aruild,0
22,,,1,,,works,5,750,1,12,arnde,0
22,,,1,,,socks,4,750,1,21,almn,0
22,,,1,,,steam,5,750,1,21,amibe,0
21,,,1,,,yearly,4,750,1,22,aoll,0
22,,,1,,,lion,5,750,0,31,alogg,0
20,,,1,,,easy,3,750,0,4,ags,0
21,,,1,,,form,6,751,0,2,arnths,0
19,,,1,,,force,6,751,0,23,aished,0
22,,,1,,,account,3,751,0,31,ank,0
20,,,1,,,form,6,751,0,4,arnths,0
19,,,1,,,force,6,751,0,5,aished,0
20,,,1,,,city,5,751,1,8,awtch,0
20,,,1,,,raw,5,751,1,8,aiced,0
19,,,1,,,bag,5,751,1,9,ampts,0
21,,,1,,,final,5,752,1,20,ainns,0
19,,,1,,,picture,6,752,0,23,anuque,0
21,,,1,,,yearly,4,753,1,14,aoll,0
22,,,1,,,course,7,753,1,21,aughthe,0
19,,,1,,,steam,5,754,0,11,amibe,0
21,,,1,,,course,7,754,1,18,aughthe,0
21,,,1,,,hugs,4,754,1,18,aths,0
21,,,1,,,connection,5,754,1,20,aunde,0
22,,,1,,,excel,5,754,1,21,aifed,0
19,,,1,,,lion,5,754,1,9,alogg,0
21,,,1,,,recent,5,755,1,22,aived,0
19,,,1,,,easy,3,755,1,24,ags,0
19,,,1,,,saved,6,755,1,9,ashrim,0
20,,,1,,,force,6,756,0,4,aished,0
19,,,1,,,front,5,756,1,9,apths,0
20,43,2.59,1,138,1600,red,5,757,1,1,alert,0.001453488
21,,,1,,,lion,5,757,1,15,alogg,0
20,,,1,,,picture,6,757,1,19,anuque,0
19,,,1,,,answer,4,757,1,27,aggs,0
20,,,1,,,hugs,4,757,1,8,aths,0
22,,,1,,,socks,4,758,0,17,almn,0
19,,,1,,,market,5,758,1,24,awhus,0
22,,,1,,,picture,6,758,1,28,anuque,0
22,,,1,,,socks,4,758,0,31,almn,0
20,,,1,,,recent,5,758,1,8,aived,0
21,,,1,,,girl,5,759,1,16,anzed,0
19,,,1,,,speech,4,759,0,23,atru,0
19,,,1,,,saved,6,759,1,24,ashrim,0
19,,,1,,,raw,5,759,1,3,aiced,0
20,,,1,,,yearly,4,759,1,30,aoll,0
19,,,1,,,works,5,759,1,9,arnde,0
19,,,1,,,speech,4,760,0,11,atru,0
21,,,1,,,field,5,760,1,16,apsed,0
21,,,1,,,works,5,761,1,20,arnde,0
19,,,1,,,project,6,761,1,27,ainged,0
20,,,1,,,front,5,761,1,29,apths,0
20,,,1,,,raw,5,762,1,1,aiced,0
20,,alemn,1,,,laminate,0,762,1,8,,0.010085729
21,,,1,,,picture,6,763,1,22,anuque,0
22,,,1,,,easy,3,763,0,31,ags,0
20,,,1,,,bed,8,763,0,32,aughntch,0
19,,,1,,,market,5,764,0,11,awhus,0
21,,,1,,,ways,6,764,1,14,almbed,0
20,,,1,,,manage,4,764,0,7,acth,0.016881827
21,,,1,,,subject,4,765,0,2,arls,0
19,,,1,,,hugs,4,765,1,3,aths,0
19,,,1,,,form,6,765,1,3,arnths,0
20,,,1,,,art,5,765,0,32,ainde,0
20,,,1,,,project,6,765,1,6,ainged,0
20,,,1,,,bag,5,765,1,8,ampts,0
21,,,1,,,steam,5,766,1,15,amibe,0
20,,,1,,,table,6,767,1,1,amonte,0
21,,,1,,,knight,5,767,1,15,alide,0
20,,,1,,,letter,5,767,1,29,ardge,0
20,,alemn,1,,,laminate,0,767,0,32,,0.010085729
20,,,1,,,letter,5,767,0,4,ardge,0
21,,,1,,,output,5,768,1,10,anths,0
21,,,1,,,market,5,768,1,14,awhus,0
21,,,1,,,form,6,768,1,20,arnths,0
20,,,1,,,project,6,768,1,29,ainged,0
19,,,1,,,socks,4,768,1,3,almn,0
19,,,1,,,easy,3,768,1,9,ags,0
19,,,1,,,field,5,768,1,9,apsed,0
20,,,1,,,letter,5,769,1,25,ardge,0
21,,alemn,1,,,laminate,0,770,1,15,,0.010085729
22,,,1,,,lead,5,770,0,17,aized,0
19,,,1,,,ways,6,770,1,3,almbed,0
22,,,1,,,mug,6,771,1,12,alched,0
21,,,1,,,form,6,771,1,15,arnths,0
21,,,1,,,raw,5,771,1,20,aiced,0
19,,,1,,,march,6,771,0,5,ancsed,0
20,,,1,,,sound,6,772,1,29,awphth,0
21,,,1,,,time,6,773,1,22,aphlar,0
19,,,1,,,coding,4,773,1,3,ance,0
20,,,1,,,laminate,5,773,1,6,alemn,0
20,,,1,,,field,5,774,1,25,apsed,0
20,,,1,,,group,4,774,1,30,aizo,0
20,,,1,,,mug,6,774,0,32,alched,0
19,,,1,,,recent,5,774,0,5,aived,0
22,,,1,,,picture,6,775,0,17,anuque,0
19,,,1,,,city,5,776,0,11,awtch,0
19,,,1,,,involved,5,776,0,11,arned,0
20,,,1,,,yearly,4,776,0,13,aoll,0
20,,,1,,,fire,5,776,1,25,aifes,0
20,,,1,,,bag,5,776,0,32,ampts,0
20,,,1,,,bag,5,777,0,13,ampts,0
21,,,1,,,bed,8,777,1,20,aughntch,0
19,,,1,,,coding,4,777,1,27,ance,0
20,,,1,,,answer,4,777,1,29,aggs,0
20,,,1,,,fire,5,777,1,29,aifes,0
20,,,1,,,easter,5,777,1,6,aroit,0
21,,,1,,,picture,6,778,1,14,anuque,0
19,,,1,,,art,5,778,0,23,ainde,0
19,,,1,,,field,5,778,1,27,apsed,0
22,,,1,,,poor,5,778,1,28,aphth,0
19,,,1,,,please,5,778,1,9,alned,0
22,,,1,,,letter,5,779,1,12,ardge,0
21,,,1,,,sound,6,779,1,14,awphth,0
21,,,1,,,socks,4,779,1,18,almn,0
20,,,1,,,socks,4,779,1,29,almn,0
22,,,1,,,nudge,6,779,0,31,awshed,0
19,,,1,,,poor,5,779,1,9,aphth,0
22,,,1,,,speech,4,780,1,12,atru,0
21,,,1,,,force,6,780,1,14,aished,0
21,,alemn,1,,,laminate,0,780,1,16,,0.010085729
22,,,1,,,laminate,5,780,0,17,alemn,0
20,,,1,,,works,5,780,1,29,arnde,0
21,,,1,,,laminate,5,781,1,18,alemn,0
19,,,1,,,laminate,5,781,1,24,alemn,0
20,,,1,,,manage,4,781,1,29,acth,0.016881827
19,,,1,,,laminate,5,781,1,3,alemn,0
22,,,1,,,city,5,781,0,31,awtch,0
19,,,1,,,comes,4,781,1,9,alve,0
21,,,1,,,excel,5,783,1,20,aifed,0
22,,,1,,,saved,6,783,1,21,ashrim,0
19,,,1,,,excel,5,783,1,26,aifed,0
20,,,1,,,excel,5,783,1,29,aifed,0
19,,,1,,,bag,5,783,1,3,ampts,0
20,,,1,,,knight,5,783,0,4,alide,0
22,,,1,,,advance,6,784,1,12,ashluk,0
22,,,1,,,output,5,784,1,12,anths,0
22,,,1,,,market,5,784,1,21,awhus,0
19,,,1,,,market,5,784,1,27,awhus,0
20,,,1,,,force,6,785,0,13,aished,0
20,,,1,,,please,5,785,0,13,alned,0
21,,,1,,,march,6,785,1,15,ancsed,0
20,,,1,,,time,6,785,1,25,aphlar,0
21,,,1,,,saved,6,786,1,10,ashrim,0
22,,,1,,,knight,5,786,1,21,alide,0
19,,,1,,,table,6,786,0,23,amonte,0
19,,,1,,,excel,5,786,0,5,aifed,0
22,,,1,,,bed,8,787,1,21,aughntch,0
21,,,1,,,knight,5,787,1,22,alide,0
21,,,1,,,sheet,5,787,1,22,armth,0
19,,,1,,,mug,6,787,1,24,alched,0
20,,,1,,,subject,4,787,1,29,arls,0
22,,,1,,,city,5,788,1,12,awtch,0
19,,,1,,,subject,4,788,0,23,arls,0
19,,,1,,,tank,6,788,1,26,aruild,0
20,,,1,,,poor,5,788,1,29,aphth,0
19,,,1,,,output,5,789,1,26,anths,0
20,,,1,,,recent,5,789,1,6,aived,0
21,,,1,,,easy,3,790,1,14,ags,0
20,,,1,,,sound,6,790,1,19,awphth,0
20,,,1,,,mug,6,790,1,19,alched,0
21,,,1,,,sound,6,790,0,2,awphth,0
19,,,1,,,despite,4,791,1,24,ards,0
20,,,1,,,sound,6,791,1,6,awphth,0
20,,,1,,,fire,5,792,0,13,aifes,0
21,,,1,,,final,5,792,1,14,ainns,0
21,,,1,,,letter,5,792,1,22,ardge,0
20,,,1,,,mug,6,792,1,25,alched,0
20,,,1,,,lion,5,792,1,29,alogg,0
20,,,1,,,knight,5,792,0,32,alide,0
19,,,1,,,art,5,792,0,5,ainde,0
20,,,1,,,easy,3,792,1,6,ags,0
19,,,1,,,socks,4,793,1,24,almn,0
19,,alemn,1,,,laminate,0,793,1,26,,0.010085729
19,,,1,,,raw,5,793,1,26,aiced,0
19,,,1,,,tank,6,794,0,11,aruild,0
21,,,1,,,advance,6,794,1,15,ashluk,0
21,,,1,,,saved,6,794,1,16,ashrim,0
21,,,1,,,market,5,794,1,20,awhus,0
21,,,1,,,hugs,4,794,1,22,aths,0
19,,,1,,,yearly,4,794,0,23,aoll,0
19,,,1,,,clearly,6,794,1,24,awcked,0
19,,,1,,,lead,5,794,0,5,aized,0
20,,,1,,,project,6,795,1,1,ainged,0
21,,,1,,,lead,5,795,1,14,aized,0
20,,,1,,,despite,4,795,1,30,ards,0
22,,,1,,,sheet,5,795,0,31,armth,0
20,,,1,,,sheet,5,795,0,32,armth,0
19,,,1,,,raw,5,796,0,11,aiced,0
22,,,1,,,table,6,796,1,21,amonte,0
20,,,1,,,final,5,796,1,25,ainns,0
22,,alemn,1,,,laminate,0,796,1,28,,0.010085729
19,,alemn,1,,,laminate,0,797,0,23,,0.010085729
20,,,1,,,nudge,6,797,1,30,awshed,0
20,,,1,,,knight,5,798,1,19,alide,0
21,,,1,,,saved,6,798,0,2,ashrim,0
19,,,1,,,recent,5,798,0,23,aived,0
19,,,1,,,market,5,798,1,26,awhus,0
21,,,1,,,knight,5,799,1,10,alide,0
21,,,1,,,picture,6,799,1,16,anuque,0
22,,,1,,,force,6,799,1,21,aished,0
21,,,1,,,mug,6,799,1,22,alched,0
19,,,1,,,force,6,799,1,24,aished,0
19,,,1,,,hugs,4,799,1,27,aths,0
20,,,1,,,recent,5,799,1,30,aived,0
21,,,1,,,field,5,800,1,15,apsed,0
20,,,1,,,clearly,6,800,1,29,awcked,0
20,,,1,,,comes,4,800,1,6,alve,0
22,,,1,,,project,6,801,1,21,ainged,0
20,,,1,,,lead,5,802,1,1,aized,0
22,,,1,,,answer,4,802,1,12,aggs,0
19,,,1,,,easy,3,803,0,11,ags,0
22,,,1,,,phone,6,803,1,21,athrex,0
22,,,1,,,mug,6,803,1,28,alched,0
20,,,1,,,connection,5,803,1,29,aunde,0
19,,,1,,,socks,4,804,0,11,almn,0
20,,,1,,,final,5,804,0,13,ainns,0
19,,,1,,,phone,6,804,1,26,athrex,0
19,,,1,,,knight,5,805,0,11,alide,0
21,,,1,,,clearly,6,805,1,16,awcked,0
20,,,1,,,field,5,805,1,19,apsed,0
21,,,1,,,excel,5,805,1,22,aifed,0
22,,,1,,,raw,5,805,1,28,aiced,0
19,,,1,,,easy,3,805,0,5,ags,0
20,,,1,,,manage,4,805,1,8,acth,0.016881827
21,,,1,,,project,6,806,1,20,ainged,0
20,,,1,,,tank,6,806,1,30,aruild,0
19,,,1,,,form,6,807,0,23,arnths,0
19,,,1,,,course,7,807,1,24,aughthe,0
20,,,1,,,lion,5,807,1,30,alogg,0
20,,,1,,,time,6,807,1,30,aphlar,0
20,,,1,,,clearly,6,808,1,25,awcked,0
20,,,1,,,speech,4,808,0,32,atru,0
20,153,2.31,1,1375,5780,their,7,809,1,1,absence,0.0000422
19,,,1,,,field,5,809,1,24,apsed,0
20,,,1,,,saved,6,809,1,25,ashrim,0
19,,,1,,,mug,6,809,1,3,alched,0
22,,,1,,,front,5,809,0,31,apths,0
19,,,1,,,connection,5,810,0,11,aunde,0
19,,,1,,,final,5,810,0,11,ainns,0
22,,,1,,,socks,4,810,1,12,almn,0
21,,,1,,,time,6,810,1,16,aphlar,0
22,,,1,,,sheet,5,810,1,28,armth,0
20,,,1,,,yearly,4,810,0,7,aoll,0
21,,,1,,,recent,5,811,1,15,aived,0
21,,,1,,,course,7,811,1,20,aughthe,0
21,,,1,,,force,6,811,1,20,aished,0
19,,,1,,,recent,5,811,1,24,aived,0
19,,,1,,,lion,5,811,1,27,alogg,0
20,,,1,,,yearly,4,811,0,32,aoll,0
19,,,1,,,letter,5,811,0,5,ardge,0
21,,,1,,,raw,5,812,1,14,aiced,0
22,,,1,,,comes,4,812,1,21,alve,0
22,,,1,,,nudge,6,812,1,21,awshed,0
19,,,1,,,clearly,6,812,1,3,awcked,0
21,,,1,,,please,5,813,1,14,alned,0
22,,,1,,,table,6,813,0,17,amonte,0
22,,,1,,,lion,5,813,1,28,alogg,0
19,,,1,,,advance,6,813,1,3,ashluk,0
22,,,1,,,knight,5,814,1,12,alide,0
20,,,1,,,bag,5,814,1,6,ampts,0
20,,,1,,,nudge,6,815,1,19,awshed,0
22,,,1,,,yearly,4,815,1,21,aoll,0
20,,,1,,,course,7,815,1,25,aughthe,0
19,,,1,,,ways,6,815,1,27,almbed,0
20,,,1,,,involved,5,815,1,29,arned,0
22,,,1,,,output,5,815,0,31,anths,0
20,,,1,,,force,6,815,1,8,aished,0
19,,,1,,,bag,5,816,0,11,ampts,0
20,,,1,,,picture,6,817,0,32,anuque,0
20,,,1,,,involved,5,817,0,7,arned,0
19,,,1,,,phone,6,818,0,11,athrex,0
22,,,1,,,excel,5,818,1,12,aifed,0
20,,,1,,,girl,5,818,0,13,anzed,0
20,,,1,,,art,5,818,1,29,ainde,0
20,,,1,,,forward,6,818,0,32,arthed,0
19,,,1,,,laminate,5,818,0,5,alemn,0
20,,,1,,,time,6,819,1,19,aphlar,0
21,,,1,,,bag,5,819,1,20,ampts,0
20,,,1,,,market,5,819,0,4,awhus,0
20,,,1,,,march,6,819,0,7,ancsed,0
20,,,1,,,picture,6,820,1,30,anuque,0
19,,,1,,,advance,6,820,0,5,ashluk,0
21,,,1,,,answer,4,821,1,10,aggs,0
22,,,1,,,time,6,821,0,31,aphlar,0
20,,,1,,,connection,5,821,0,32,aunde,0
19,,,1,,,involved,5,821,0,5,arned,0
20,,,1,,,raw,5,821,1,6,aiced,0
20,,,1,,,phone,6,821,1,8,athrex,0
21,,,1,,,market,5,822,1,22,awhus,0
20,,,1,,,subject,4,822,1,25,arls,0
19,,,1,,,subject,4,822,1,27,arls,0
19,,,1,,,nudge,6,822,1,27,awshed,0
19,,,1,,,city,5,822,1,9,awtch,0
22,,,1,,,sound,6,823,1,12,awphth,0
22,,,1,,,raw,5,823,1,12,aiced,0
20,,,1,,,city,5,823,0,13,awtch,0
21,,,1,,,poor,5,823,1,14,aphth,0
19,,,1,,,sheet,5,823,0,23,armth,0
20,,,1,,,involved,5,823,1,30,arned,0
21,,,1,,,works,5,824,1,22,arnde,0
20,,,1,,,girl,5,824,0,32,anzed,0
21,,,1,,,city,5,825,1,20,awtch,0
19,,,1,,,picture,6,825,1,27,anuque,0
19,,,1,,,month,4,825,1,27,abbs,0.000588755
19,,,1,,,works,5,825,1,3,arnde,0
22,,,1,,,forward,6,825,0,31,arthed,0
21,,,1,,,easy,3,826,1,15,ags,0
21,,,1,,,lion,5,826,0,2,alogg,0
21,,,1,,,steam,5,826,1,22,amibe,0
20,,,1,,,coding,4,826,1,29,ance,0
21,,,1,,,yearly,4,827,1,18,aoll,0
19,,,1,,,picture,6,827,1,24,anuque,0
20,,,1,,,laminate,5,827,1,25,alemn,0
19,,,1,,,comes,4,827,1,3,alve,0
22,,,1,,,comes,4,828,1,12,alve,0
22,,,1,,,march,6,828,1,21,ancsed,0
19,,,1,,,time,6,828,1,24,aphlar,0
19,,,1,,,picture,6,828,0,5,anuque,0
20,,,1,,,advance,6,828,1,8,ashluk,0
22,,,1,,,clearly,6,829,1,28,awcked,0
20,,,1,,,yearly,4,829,0,4,aoll,0
19,,,1,,,output,5,830,0,11,anths,0
20,,,1,,,front,5,830,1,30,apths,0
20,,,1,,,form,6,830,1,30,arnths,0
19,,,1,,,table,6,830,0,5,amonte,0
20,,,1,,,subject,4,831,1,19,arls,0
20,,,1,,,nudge,6,831,1,25,awshed,0
20,,,1,,,market,5,831,1,8,awhus,0
21,,,1,,,month,4,832,1,22,abbs,0.000588755
19,,,1,,,sound,6,832,1,26,awphth,0
22,,,1,,,front,5,832,1,28,apths,0
20,,,1,,,yearly,4,833,1,8,aoll,0
21,,,1,,,manage,4,834,1,16,acth,0.016881827
19,,,1,,,fire,5,834,0,23,aifes,0
19,,,1,,,clearly,6,834,1,26,awcked,0
19,,,1,,,recent,5,834,1,26,aived,0
20,,,1,,,march,6,835,0,13,ancsed,0
22,,,1,,,art,5,835,0,17,ainde,0
21,,,1,,,nudge,6,835,1,18,awshed,0
19,,,1,,,sheet,5,835,1,27,armth,0
22,,,1,,,seven,6,835,0,31,amooph,0
20,,,1,,,tank,6,835,0,32,aruild,0
19,,,1,,,sheet,5,835,1,9,armth,0
21,,,1,,,coding,4,836,1,18,ance,0
20,,,1,,,despite,4,836,0,32,ards,0
19,,,1,,,clearly,6,837,0,11,awcked,0
19,,,1,,,mug,6,837,0,23,alched,0
19,,,1,,,connection,5,837,1,3,aunde,0
20,,,1,,,advance,6,837,1,30,ashluk,0
22,,,1,,,lead,5,837,0,31,aized,0
20,,,1,,,output,5,837,0,32,anths,0
19,,,1,,,comes,4,837,0,5,alve,0
21,,,1,,,clearly,6,838,1,22,awcked,0
19,,,1,,,despite,4,838,1,27,ards,0
20,,,1,,,seven,6,838,0,4,amooph,0
21,,alemn,1,,,laminate,0,839,1,14,,0.010085729
20,,,1,,,phone,6,839,1,25,athrex,0
19,,,1,,,easter,5,839,1,3,aroit,0
22,,,1,,,coding,4,839,0,31,ance,0
21,,,1,,,clearly,6,840,1,15,awcked,0
21,,,1,,,mug,6,840,1,18,alched,0
19,,,1,,,letter,5,840,1,26,ardge,0
20,,,1,,,despite,4,840,1,8,ards,0
19,,,1,,,hugs,4,840,1,9,aths,0
21,,,1,,,connection,5,841,1,15,aunde,0
20,,,1,,,recent,5,841,1,19,aived,0
19,,,1,,,steam,5,841,0,5,amibe,0
20,,,1,,,course,7,842,0,13,aughthe,0
20,,,1,,,answer,4,842,1,19,aggs,0
20,,,1,,,lion,5,842,1,25,alogg,0
20,,,1,,,laminate,5,842,1,30,alemn,0
20,,,1,,,time,6,842,0,4,aphlar,0
21,,,1,,,excel,5,843,1,10,aifed,0
22,,,1,,,ways,6,843,1,12,almbed,0
21,,,1,,,month,4,843,1,16,abbs,0.000588755
